,date,city,PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,MORB%,Case,log(Case+1),log(MORB%+1),elapsed
0,2020-01-22,上海,78.0,44.0,5.0,1.2,55.0,69.0,97.0,1021.0,0.1,10.5,3.9841,0.0,0.0,0.0,0.0,0
1,2020-01-23,上海,56.0,32.5,4.5,0.95,45.0,67.5,97.5,1021.0,0.1,9.75,3.6416,0.002882865,7.0,2.079441541679836,0.0028787175138788,1
2,2020-01-24,上海,52.0,39.0,4.666666666666667,0.8666666666666666,38.333333333333336,77.33333333333333,97.33333333333331,1022.6666666666666,0.3666666666666667,9.5,3.2541,0.004530216,11.0,2.4849066497880004,0.0045199854575716,2
3,2020-01-25,上海,30.666666666666668,29.0,4.333333333333333,0.6333333333333332,27.0,77.33333333333333,96.0,1025.3333333333333,0.3666666666666667,8.833333333333334,2.5182,0.0098841079999999,24.0,3.218875824868201,0.0098355797150526,3
4,2020-01-26,上海,24.666666666666668,28.666666666666668,4.666666666666667,0.5999999999999999,21.33333333333333,81.0,95.66666666666669,1026.6666666666667,0.6333333333333333,8.333333333333334,1.9576333333333336,0.0098841079999999,24.0,3.218875824868201,0.0098355797150526,4
5,2020-01-27,上海,18.0,18.666666666666668,4.333333333333333,0.5666666666666665,19.33333333333333,75.0,94.66666666666669,1024.0,0.6333333333333333,7.833333333333333,1.6646000000000003,0.0135906489999999,33.0,3.5263605246161616,0.0134991244494821,5
6,2020-01-28,上海,41.0,36.0,5.0,0.7666666666666666,20.666666666666668,72.66666666666667,92.33333333333331,1021.3333333333334,0.6333333333333333,6.666666666666667,1.5946000000000005,0.013590649,33.0,3.5263605246161616,0.0134991244494821,6
7,2020-01-29,上海,58.333333333333336,47.66666666666666,6.0,0.8666666666666666,22.0,81.0,85.66666666666667,1021.0,0.3666666666666667,5.833333333333333,1.573366666666667,0.02306292,56.0,4.04305126783455,0.0228009904544555,7
8,2020-01-30,上海,74.0,60.0,7.666666666666667,1.0333333333333332,23.0,87.33333333333333,72.0,1022.3333333333334,0.1,5.333333333333333,1.5334666666666668,0.024298434,59.0,4.0943445622221,0.0240079236102132,8
9,2020-01-31,上海,62.66666666666666,51.66666666666666,8.666666666666666,0.9666666666666665,26.0,96.33333333333331,61.333333333333336,1023.3333333333334,0.3666666666666667,5.0,1.550366666666667,0.028416813,69.0,4.248495242049359,0.0280205449729639,9
10,2020-02-01,上海,50.0,42.0,8.333333333333334,0.8999999999999999,33.666666666666664,89.33333333333333,53.333333333333336,1024.3333333333333,0.3666666666666667,5.166666666666667,1.557166666666667,0.0300641649999999,73.0,4.30406509320417,0.0296210964177267,10
11,2020-02-02,上海,38.333333333333336,30.33333333333333,7.333333333333333,0.7333333333333333,36.66666666666666,90.33333333333331,58.333333333333336,1026.0,0.3666666666666667,5.666666666666667,1.5631333333333337,0.0288286509999999,70.0,4.262679877041316,0.0284209230636763,11
12,2020-02-03,上海,42.0,31.33333333333333,6.333333333333333,0.7000000000000001,38.333333333333336,95.0,65.33333333333333,1026.6666666666667,0.1,7.5,1.636566666666667,0.028004975,68.0,4.23410650459726,0.0276200065154264,12
13,2020-02-04,上海,38.333333333333336,29.666666666666668,5.666666666666667,0.6333333333333334,33.0,98.33333333333331,71.66666666666667,1027.0,0.1,8.5,1.688666666666667,0.020591893,50.0,3.9318256327243257,0.0203827462495382,13
14,2020-02-05,上海,35.333333333333336,32.0,5.333333333333333,0.6333333333333333,32.333333333333336,94.33333333333331,74.0,1027.0,0.1,8.666666666666666,1.7567333333333337,0.02512211,61.0,4.127134385045092,0.0248117372020703,14
15,2020-02-06,上海,21.0,24.33333333333333,4.666666666666667,0.5333333333333333,24.33333333333333,86.33333333333333,72.33333333333333,1029.0,0.3666666666666667,8.166666666666666,1.676566666666667,0.022239245,54.0,4.007333185232471,0.0219955592975115,15
16,2020-02-07,上海,22.666666666666668,25.33333333333333,4.666666666666667,0.5666666666666665,20.33333333333333,83.0,80.0,1029.3333333333333,0.3666666666666667,7.166666666666667,1.6422333333333334,0.023886596,58.0,4.07753744390572,0.0236057743907646,16
17,2020-02-08,上海,27.33333333333333,27.33333333333333,4.666666666666667,0.5666666666666665,17.666666666666668,79.66666666666667,81.33333333333333,1030.3333333333333,0.3666666666666667,6.666666666666667,1.5777333333333334,0.017709028,43.0,3.784189633918261,0.0175540501599923,17
18,2020-02-09,上海,47.66666666666666,42.0,5.333333333333333,0.6999999999999998,23.0,85.66666666666667,84.0,1030.3333333333333,0.3666666666666667,6.166666666666667,1.5527,0.014826163,36.0,3.610917912644224,0.0147173298454196,18
19,2020-02-10,上海,55.66666666666666,48.0,6.333333333333333,0.7333333333333333,28.33333333333333,93.33333333333331,78.66666666666667,1029.6666666666667,0.3666666666666667,6.833333333333333,1.8658333333333332,0.009060433,22.0,3.1354942159291497,0.0090196335323108,19
20,2020-02-11,上海,50.66666666666666,42.66666666666666,6.333333333333333,0.6999999999999998,29.33333333333333,96.66666666666669,69.66666666666667,1028.0,0.3666666666666667,9.0,2.111666666666667,0.007001243,17.0,2.8903717578961645,0.0069768480951469,20
21,2020-02-12,上海,41.0,33.0,6.333333333333333,0.6999999999999998,33.333333333333336,85.66666666666667,76.66666666666667,1023.6666666666666,0.1,10.166666666666666,2.3868,0.007413081,18.0,2.9444389791664403,0.0073857391567635,21
22,2020-02-13,上海,42.66666666666666,29.666666666666668,5.333333333333333,0.7333333333333331,32.0,74.0,82.0,1021.0,0.1,11.833333333333334,2.3281,0.006589405,16.0,2.833213344056216,0.0065677897732365,22
23,2020-02-14,上海,40.0,26.0,5.0,0.7666666666666665,34.333333333333336,66.33333333333333,97.33333333333331,1018.0,0.1,11.833333333333334,2.3916,0.006177568,15.0,2.772588722239781,0.0061585650479983,23
24,2020-02-15,上海,28.0,16.333333333333332,4.333333333333333,0.6666666666666665,28.0,61.0,97.0,1017.3333333333334,0.1,13.333333333333334,2.145833333333333,0.006177568,15.0,2.772588722239781,0.0061585650479983,24
25,2020-02-16,上海,18.666666666666668,17.666666666666668,4.666666666666667,0.5999999999999999,23.33333333333333,64.33333333333333,96.33333333333331,1019.3333333333334,0.3666666666666667,11.5,1.858633333333333,0.005353893,13.0,2.6390573296152584,0.0053396118653064,25
26,2020-02-17,上海,18.33333333333333,23.33333333333333,5.666666666666667,0.5666666666666665,19.0,70.33333333333333,80.0,1023.6666666666666,0.3666666666666667,8.0,1.9774333333333327,0.00576573,14.0,2.70805020110221,0.0057491717950557,26
27,2020-02-18,上海,20.0,28.666666666666668,7.0,0.5666666666666665,20.0,82.33333333333333,59.66666666666666,1028.6666666666667,0.6333333333333333,4.833333333333333,2.3647000000000005,0.002882865,7.0,2.079441541679836,0.0028787175138788,27
28,2020-02-19,上海,16.0,23.33333333333333,6.666666666666667,0.4666666666666666,22.666666666666668,91.33333333333331,50.66666666666666,1030.3333333333333,0.3666666666666667,4.666666666666667,2.796266666666668,0.002059189,5.0,1.791759469228055,0.0020570717763419,28
29,2020-02-20,上海,15.666666666666666,21.666666666666668,6.0,0.3999999999999999,29.33333333333333,93.33333333333331,59.333333333333336,1030.0,0.3666666666666667,7.0,2.846166666666667,0.000823676,2.0,1.0986122886681098,0.0008233369650806,29
30,2020-02-21,上海,19.33333333333333,24.33333333333333,5.333333333333333,0.3666666666666667,31.33333333333333,95.66666666666669,73.66666666666667,1030.0,0.1,9.166666666666666,2.937733333333334,0.000411838,1.0,0.6931471805599453,0.0004117532180077,30
31,2020-02-22,上海,38.0,49.66666666666666,6.666666666666667,0.5,34.666666666666664,98.66666666666669,77.33333333333333,1030.0,0.1,11.0,2.6842333333333337,0.000823676,2.0,1.0986122886681098,0.0008233369650806,31
32,2020-02-23,上海,41.66666666666666,60.0,6.666666666666667,0.5333333333333333,30.0,104.33333333333331,72.66666666666667,1031.6666666666667,0.1,11.666666666666666,2.3519333333333337,0.000411838,1.0,0.6931471805599453,0.0004117532180077,32
33,2020-02-24,上海,44.66666666666666,72.66666666666667,7.333333333333333,0.5666666666666665,27.666666666666668,117.0,69.0,1029.3333333333333,0.3666666666666667,12.0,2.592366666666667,0.000411838,1.0,0.6931471805599453,0.0004117532180077,33
34,2020-02-25,上海,37.333333333333336,58.0,6.666666666666667,0.6,28.33333333333333,107.33333333333331,71.0,1024.6666666666667,0.3666666666666667,13.666666666666666,3.1543000000000005,0.000411838,1.0,0.6931471805599453,0.0004117532180077,34
35,2020-02-26,上海,37.66666666666666,52.333333333333336,6.333333333333333,0.6666666666666666,26.666666666666668,100.66666666666669,77.0,1020.6666666666666,0.6333333333333333,15.333333333333334,3.7585666666666673,0.000411838,1.0,0.6931471805599453,0.0004117532180077,35
36,2020-02-27,上海,34.666666666666664,44.0,5.333333333333333,0.6666666666666666,25.0,89.0,78.0,1022.0,0.6333333333333333,14.333333333333334,3.7866,0.000823676,2.0,1.0986122886681098,0.0008233369650806,36
37,2020-02-28,上海,31.0,40.66666666666666,4.666666666666667,0.6666666666666666,25.666666666666668,85.66666666666667,77.0,1024.3333333333333,0.8999999999999999,12.166666666666666,3.826866666666667,0.000411838,1.0,0.6931471805599453,0.0004117532180077,37
38,2020-02-29,上海,30.33333333333333,34.0,5.0,0.6999999999999998,31.666666666666668,77.66666666666667,80.66666666666667,1023.0,0.6333333333333333,10.5,3.4014666666666664,0.000411838,1.0,0.6931471805599453,0.0004117532180077,38
39,2020-03-01,上海,26.0,23.666666666666668,4.666666666666667,0.6999999999999998,32.333333333333336,72.66666666666667,88.33333333333333,1019.0,0.3666666666666667,10.666666666666666,2.8952666666666667,9.75781955236954e-19,0.0,0.0,0.0,39
40,2020-03-02,上海,22.0,19.0,4.666666666666667,0.6999999999999998,26.0,79.33333333333333,90.33333333333331,1019.6666666666666,0.1,10.166666666666666,3.0966000000000005,9.75781955236954e-19,0.0,0.0,0.0,40
41,2020-03-03,上海,20.666666666666668,24.666666666666668,4.666666666666667,0.6666666666666666,23.33333333333333,85.66666666666667,81.0,1022.3333333333334,0.1,9.166666666666666,3.759533333333334,0.000411838,1.0,0.6931471805599453,0.0004117532180077,41
42,2020-03-04,上海,25.0,32.0,5.0,0.6666666666666665,23.0,90.66666666666669,70.66666666666667,1024.6666666666667,0.1,9.166666666666666,4.477100000000001,0.000411838,1.0,0.6931471805599453,0.0004117532180077,42
43,2020-03-05,上海,24.33333333333333,32.666666666666664,5.0,0.5666666666666665,23.666666666666668,91.66666666666669,61.333333333333336,1026.0,0.3666666666666667,9.0,4.500333333333334,0.000823676,2.0,1.0986122886681098,0.0008233369650806,43
44,2020-03-06,上海,24.33333333333333,32.333333333333336,5.0,0.5333333333333331,21.33333333333333,102.33333333333331,61.333333333333336,1026.0,0.3666666666666667,9.166666666666666,4.548300000000001,0.001647352,4.0,1.6094379124341005,0.0016459966040327,44
45,2020-03-07,上海,34.666666666666664,35.333333333333336,5.333333333333333,0.5666666666666663,26.33333333333333,106.33333333333331,70.33333333333333,1023.3333333333334,0.6333333333333333,9.833333333333334,4.053766666666668,0.001647352,4.0,1.6094379124341005,0.0016459966040327,45
46,2020-03-08,上海,33.333333333333336,31.666666666666668,5.0,0.5333333333333329,27.33333333333333,108.66666666666669,80.66666666666667,1019.6666666666666,0.6333333333333333,11.166666666666666,3.464166666666668,0.001235514,3.0,1.3862943611198906,0.0012347513806645,46
